"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"TUR","Turkey","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",72,,
"TUR","Turkey","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",4.3,,
"TUR","Turkey","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",81,,
"TUR","Turkey","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",2,,
"TUR","Turkey","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",82,,
"TUR","Turkey","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",3.7,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",78,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",3.5,,
"TUR","Turkey","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",63,,
"TUR","Turkey","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",4.9,,
"TUR","Turkey","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",75,,
"TUR","Turkey","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",2.4,,
"GBR","United Kingdom","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",43,,
"GBR","United Kingdom","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",5,,
"GBR","United Kingdom","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",43,,
"GBR","United Kingdom","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",3.9,,
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",58,,
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",3.7,,
"GBR","United Kingdom","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",49,,
"GBR","United Kingdom","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",2.4,,
"GBR","United Kingdom","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",34,,
"GBR","United Kingdom","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",4.9,,
"GBR","United Kingdom","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",26,,
"GBR","United Kingdom","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",3.5,,
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",30,,
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",3.5,,
"GBR","United Kingdom","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",29,,
"GBR","United Kingdom","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",2.2,,
"USA","United States","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",58,,
"USA","United States","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",7.3,,
"USA","United States","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",47,,
"USA","United States","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",2.9,,
"USA","United States","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",55,,
"USA","United States","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",2.9,,
"USA","United States","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",52,,
"USA","United States","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",2,,
"USA","United States","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",41,,
"USA","United States","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",7.3,,
"USA","United States","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",34,,
"USA","United States","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",2.7,,
"USA","United States","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",35,,
"USA","United States","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",2.7,,
"USA","United States","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",35,,
"USA","United States","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",1.9,,
"CHL","Chile","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",30,,
"CHL","Chile","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",5.4,,
"CHL","Chile","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",43,,
"CHL","Chile","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",4.9,,
"CHL","Chile","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",51,,
"CHL","Chile","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",5.8,,
"CHL","Chile","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",43,,
"CHL","Chile","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",3.1,,
"CHL","Chile","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",18,,
"CHL","Chile","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",3.7,,
"CHL","Chile","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",23,,
"CHL","Chile","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",3.6,,
"CHL","Chile","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",38,,
"CHL","Chile","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",5.9,,
"CHL","Chile","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",27,,
"CHL","Chile","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",2.8,,
"EST","Estonia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",,"c","Data below the publication limit"
"EST","Estonia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",,"c","Data below the publication limit"
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",51,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",3.5,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",42,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",4.3,,
"EST","Estonia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",49,,
"EST","Estonia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",2.7,,
"EST","Estonia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",,"c","Data below the publication limit"
"EST","Estonia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",,"c","Data below the publication limit"
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",26,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",3.1,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",25,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",3.8,,
"EST","Estonia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",26,,
"EST","Estonia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",2.4,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",,"c","Data below the publication limit"
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",,"c","Data below the publication limit"
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",40,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",3.2,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",49,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",2.6,,
"ISR","Israel","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",44,,
"ISR","Israel","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",1.9,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",,"c","Data below the publication limit"
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",,"c","Data below the publication limit"
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",35,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",3.1,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",43,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",2.6,,
"ISR","Israel","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",39,,
"ISR","Israel","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2015","2015",1.9,,
"LVA","Latvia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",,"c","Data below the publication limit"
"LVA","Latvia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",,"c","Data below the publication limit"
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",64,,
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",4.1,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",61,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",4.8,,
"LVA","Latvia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",62,,
"LVA","Latvia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",3,,
"LVA","Latvia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",,"c","Data below the publication limit"
"LVA","Latvia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",,"c","Data below the publication limit"
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",43,,
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",4.4,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",38,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",4.8,,
