"COUNTRY","Country","ISC11_LEVEL_CAT","Level of education","REF_SECTOR","Reference sector","INDICATOR","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,11.032,,
"PRT","Portugal","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,12.026,,
"PRT","Portugal","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,12.079,,
"PRT","Portugal","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,12.702,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2005","2005",,,"0","Units",,,19.849,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2010","2010",,,"0","Units",,,17.838,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2011","2011",,,"0","Units",,,17.517,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2012","2012",,,"0","Units",,,17.307,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,17.558,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,17.867,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,17.893,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,17.991,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,18.224,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,18.3,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2005","2005",,,"0","Units",,,19.886,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2010","2010",,,"0","Units",,,17.909,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2011","2011",,,"0","Units",,,17.577,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2012","2012",,,"0","Units",,,17.381,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,17.635,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,17.939,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,17.956,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,18.055,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,18.283,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,18.344,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2005","2005",,,"0","Units",,,,"M","Missing value; data cannot exist"
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2010","2010",,,"0","Units",,,,"M","Missing value; data cannot exist"
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2011","2011",,,"0","Units",,,,"M","Missing value; data cannot exist"
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2012","2012",,,"0","Units",,,,"M","Missing value; data cannot exist"
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,16.533,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,16.926,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,17.116,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,17.22,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,17.557,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,17.813,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2005","2005",,,"0","Units",,,22.971,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2010","2010",,,"0","Units",,,20.519,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2011","2011",,,"0","Units",,,20.328,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2012","2012",,,"0","Units",,,19.571,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,19.369,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,19.321,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,19.199,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,19.121,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,19.213,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,19.39,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2005","2005",,,"0","Units",,,22.977,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2010","2010",,,"0","Units",,,20.595,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2011","2011",,,"0","Units",,,20.097,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2012","2012",,,"0","Units",,,19.677,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,19.472,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,19.394,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,19.296,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,19.22,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,19.312,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,19.489,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2005","2005",,,"0","Units",,,,"M","Missing value; data cannot exist"
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2010","2010",,,"0","Units",,,,"M","Missing value; data cannot exist"
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2011","2011",,,"0","Units",,,,"M","Missing value; data cannot exist"
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2012","2012",,,"0","Units",,,,"M","Missing value; data cannot exist"
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,18.071,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,18.446,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,18.097,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,18.022,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,18.149,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,18.368,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2005","2005",,,"0","Units",,,13.587,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2010","2010",,,"0","Units",,,12.468,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2011","2011",,,"0","Units",,,12.359,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2012","2012",,,"0","Units",,,12.404,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,12.634,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,12.572,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,12.45,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,12.224,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,11.981,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,11.768,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2005","2005",,,"0","Units",,,13.609,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2010","2010",,,"0","Units",,,12.51,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2011","2011",,,"0","Units",,,12.417,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2012","2012",,,"0","Units",,,12.475,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,12.743,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,12.692,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,12.563,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,12.359,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,12.129,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,11.92,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2005","2005",,,"0","Units",,,12.168,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2010","2010",,,"0","Units",,,11.441,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2011","2011",,,"0","Units",,,10.983,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2012","2012",,,"0","Units",,,10.935,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,10.721,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,10.668,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,10.768,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,10.458,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,10.17,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,10.081,,
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2005","2005",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2010","2010",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2011","2011",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2012","2012",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2005","2005",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2010","2010",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2011","2011",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2012","2012",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2005","2005",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2010","2010",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2011","2011",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2012","2012",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2005","2005",,,"0","Units",,,13.587,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2010","2010",,,"0","Units",,,12.468,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2011","2011",,,"0","Units",,,12.359,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2012","2012",,,"0","Units",,,12.404,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,12.634,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,12.572,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,12.45,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,12.224,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,11.981,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,11.768,,
